,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,airline,text
197,569277352129138688,negative,0.7158,Cancelled Flight,Virgin America,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything
198,569263837448269826,negative,1.0,Cancelled Flight,Virgin America,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better
199,569262527281913857,positive,1.0,0,Virgin America,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue
200,569262225900359680,negative,1.0,Customer Service Issue,Virgin America,@VirginAmerica Your website is down and I'm trying to check in!
201,569261347688607744,positive,1.0,0,Virgin America,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)"
202,569261128532041728,neutral,0.6809,0,Virgin America,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!
203,569260526976544768,positive,1.0,0,Virgin America,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4
204,569253311813185537,positive,1.0,0,Virgin America,@VirginAmerica Keep up the great work :)
205,569253236093267969,positive,1.0,0,Virgin America,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY
206,569250469178175488,positive,0.6775,0,Virgin America,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously
207,569248437050302464,neutral,1.0,0,Virgin America,@VirginAmerica can you please get me to the new york area before monday afternoon
208,569248400836726786,positive,1.0,0,Virgin America,"@VirginAmerica Thanks so much for the awesome support, you guys rock!"
209,569247769166266368,negative,0.7053,Bad Flight,Virgin America,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback
210,569247394002563072,negative,1.0,Late Flight,Virgin America,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.
211,569244860286263297,negative,0.642,Cancelled Flight,Virgin America,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️
212,569240250192670720,positive,0.6667,0,Virgin America,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!
213,569238877178716161,negative,1.0,Cancelled Flight,Virgin America,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?
214,569237252154372097,negative,1.0,Customer Service Issue,Virgin America,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.
215,569236471690829825,neutral,0.634,0,Virgin America,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight"
216,569236251129163777,negative,0.6990000000000001,Customer Service Issue,Virgin America,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin"
217,569230983075115010,negative,0.664,Cancelled Flight,Virgin America,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin
218,569229785500680192,negative,1.0,Cancelled Flight,Virgin America,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?"
219,569226875349835776,negative,1.0,Customer Service Issue,Virgin America,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks
220,569224234150404096,negative,1.0,Flight Booking Problems,Virgin America,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh
221,569223788639821824,negative,1.0,Cancelled Flight,Virgin America,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...
222,569222494952886272,positive,0.6522,0,Virgin America,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj
223,569221440794271745,positive,1.0,0,Virgin America,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline
224,569221156504530944,negative,1.0,Can't Tell,Virgin America,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad
225,569220232293720066,neutral,1.0,0,Virgin America,"@VirginAmerica it’s just a bug report, guys"
226,569218762907324416,negative,1.0,Customer Service Issue,Virgin America,@VirginAmerica hold times at call center are a bit much
227,569212570478911489,positive,0.7081,0,Virgin America,@VirginAmerica Like http://t.co/VPqEm31XUQ
228,569211675108179968,negative,0.6455,Flight Booking Problems,Virgin America,@VirginAmerica Site down? #help
229,569209566715469824,positive,1.0,0,Virgin America,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l
230,569208480793567233,positive,0.6899,0,Virgin America,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy"
231,569205125278859265,positive,1.0,0,Virgin America,@VirginAmerica thanks so much!
232,569204272795004928,negative,0.6701,Customer Service Issue,Virgin America,"@VirginAmerica Trying to reset my password, email never arrives. Help?"
233,569202691185909760,positive,0.6575,0,Virgin America,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9"
234,569201943131738113,positive,1.0,0,Virgin America,@VirginAmerica Very nicely done. 👏
235,569200619430420480,positive,0.6701,0,Virgin America,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;)
236,569200606595952640,negative,0.6489,Late Flight,Virgin America,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?
237,569198782421663745,negative,0.6786,Cancelled Flight,Virgin America,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?"
238,569198104806699008,positive,1.0,0,Virgin America,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗
239,569197967959154688,positive,1.0,0,Virgin America,@VirginAmerica sounds like fun !
240,569197611393163264,neutral,1.0,0,Virgin America,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax
241,569197515993534464,neutral,1.0,0,Virgin America,@virginamerica spruce moose!
242,569192778468626432,negative,1.0,Customer Service Issue,Virgin America,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable."
243,569182336715243520,negative,0.6473,Lost Luggage,Virgin America,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?"
244,569180623165915137,positive,0.6771,0,Virgin America,"@VirginAmerica classiq, luv Virgin America. Greetingz"
245,569179517522046977,negative,0.6636,Customer Service Issue,Virgin America,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues"
246,569176777056079874,positive,1.0,0,Virgin America,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!
247,569165709516759042,positive,1.0,0,Virgin America,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason
248,569110766235877376,positive,1.0,0,Virgin America,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!
249,569083230361673728,negative,0.6706,Bad Flight,Virgin America,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews"
250,569028851860254720,negative,1.0,Flight Booking Problems,Virgin America,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ
251,569022319437357056,negative,1.0,Damaged Luggage,Virgin America,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.
252,569020707113476096,positive,1.0,0,Virgin America,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free."
253,569018352464588800,neutral,0.6598,0,Virgin America,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
254,569011849976348672,positive,1.0,0,Virgin America,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo
255,568989005162766337,neutral,1.0,0,Virgin America,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G"
256,568977439398821888,neutral,1.0,0,Virgin America,@VirginAmerica any plans to start flying direct from DAL to LAS?
257,568977175149293570,neutral,0.6701,0,Virgin America,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn
258,568972394297077760,positive,1.0,0,Virgin America,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!"
259,568945958970531840,negative,1.0,Bad Flight,Virgin America,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒
260,568945265899483136,neutral,1.0,0,Virgin America,@VirginAmerica Grand Budapest Hotel #OscarsCountdown
261,568943244027006976,neutral,1.0,0,Virgin America,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.
262,568942331921092608,negative,0.6965,Bad Flight,Virgin America,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!
263,568940002849255425,negative,1.0,Customer Service Issue,Virgin America,@VirginAmerica there is something wrong with you website in Safari iPhone
264,568929979981033472,positive,1.0,0,Virgin America,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet
265,568929026644975616,negative,0.6368,Can't Tell,Virgin America,@VirginAmerica Already checked in so the page expired :X
266,568928741298012160,negative,1.0,Customer Service Issue,Virgin America,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
267,568928605226426370,neutral,1.0,0,Virgin America,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
268,568926018049691648,neutral,1.0,0,Virgin America,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4
269,568923762764095488,positive,0.6855,0,Virgin America,@VirginAmerica I see what you did there ;)
270,568920614716600320,neutral,0.6803,0,Virgin America,@VirginAmerica way to take advantage of #MayweatherPacquiao :)
271,568920221882257408,neutral,1.0,0,Virgin America,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao
272,568911350656675841,positive,1.0,0,Virgin America,@VirginAmerica your inflight team makes the experience #amazing!
273,568910590921609216,positive,1.0,0,Virgin America,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J
